Data;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s)
01/05/2024;53,4;996,75;999,28;996,01;339,50;19,41;18,16;19,56;19,28;18,29;18,05;92,92;92,08;92,50;124,00;7,39;3,00
02/05/2024;61;993,07;999,28;992,33;1259,20;19,27;18,09;19,46;19,15;18,28;17,98;93,25;92,42;92,83;129,25;6,71;3,26
03/05/2024;8,8;1000,91;999,28;1000,66;3204,30;15,92;14,64;16,12;15,79;14,86;14,47;92,63;91,17;92,00;117,13;6,16;3,45
04/05/2024;11,4;1000,57;999,28;1000,14;4531,40;18,24;17,10;18,37;17,96;17,20;16,85;93,75;92,58;93,29;132,83;4,24;2,10
05/05/2024;31,6;1001,39;999,28;1001,12;12455,60;21,88;19,75;22,23;21,44;20,02;19,44;89,46;86,79;88,13;88,17;6,09;3,38
06/05/2024;0;997,60;999,28;997,42;14430,80;25,65;19,06;26,18;25,01;19,74;18,51;74,75;68,96;71,50;95,04;4,69;2,37
07/05/2024;0;995,17;999,28;995,02;13913,80;25,35;18,69;25,98;24,67;19,15;18,19;73,00;67,50;70,13;132,88;4,88;2,48
08/05/2024;9;993,38;999,28;992,84;4919,20;26,22;18,17;26,99;25,58;18,66;17,82;66,38;59,96;63,29;277,71;9,20;3,91
09/05/2024;0;1006,36;999,28;1005,88;12532,30;16,40;11,92;17,23;15,95;12,65;11,51;78,17;72,29;75,50;227,88;4,99;2,13
10/05/2024;27,8;1003,23;999,28;1002,86;1291,80;14,34;12,43;14,58;14,03;12,61;12,05;89,25;87,00;88,38;141,67;5,41;2,34
11/05/2024;57;999,83;999,28;999,56;1266,10;17,08;16,22;17,19;16,88;16,33;16,03;95,00;94,88;94,96;159,42;3,42;1,60
12/05/2024;83,6;996,25;999,28;995,82;1141,40;18,29;17,43;18,39;18,19;17,52;17,32;95,00;95,00;95,00;163,17;5,34;2,80
13/05/2024;7;1000,75;999,28;1000,17;4732,10;16,55;14,23;16,79;16,45;14,74;14,07;88,67;85,71;86,67;224,29;6,75;3,24
14/05/2024;0;1009,61;999,28;1009,33;14487,50;11,69;6,83;12,33;11,15;7,33;6,00;76,29;69,33;73,38;255,17;5,26;2,43
15/05/2024;0;1008,85;999,28;1008,69;14598,70;10,50;5,83;11,12;10,02;6,70;5,13;78,71;71,83;74,88;271,38;3,81;1,83
16/05/2024;5,8;1002,60;999,28;1002,43;2227,20;10,19;8,13;10,47;9,86;8,33;7,59;88,58;84,71;87,42;143,17;3,05;1,65
17/05/2024;2,4;1004,25;999,28;1003,90;10754,90;12,52;9,58;13,02;12,06;10,18;9,15;85,63;81,46;83,25;277,00;3,54;1,68
18/05/2024;0;1008,08;999,28;1007,65;11727,40;12,45;8,97;12,90;11,93;9,40;8,40;82,79;78,25;80,79;191,96;3,91;2,10
19/05/2024;1,8;1008,58;999,28;1008,35;4112,00;12,30;10,61;12,55;12,05;10,79;10,34;90,38;88,04;89,42;242,00;4,83;2,83
20/05/2024;2,6;1008,57;999,28;1008,40;7973,50;13,91;11,75;14,32;13,62;12,12;11,52;88,96;85,96;87,50;219,71;4,41;2,30
21/05/2024;0;1005,43;999,28;1005,29;11907,00;15,55;12,17;15,93;14,92;12,49;11,73;83,92;79,88;81,54;82,29;6,08;3,34
22/05/2024;0;1000,18;999,28;1000,00;9322,90;20,27;16,92;20,80;19,72;17,16;16,49;83,17;79,21;81,63;103,67;4,16;2,44
23/05/2024;152;997,75;999,28;996,97;437,90;19,40;17,92;19,84;19,17;18,21;17,81;92,63;90,17;91,67;131,83;6,18;2,51
24/05/2024;25,2;1000,45;999,28;999,76;3377,60;15,26;14,15;15,69;15,17;14,60;14,05;93,92;92,46;93,17;232,50;6,35;2,84
25/05/2024;0,8;1012,16;999,28;1011,77;4978,40;9,65;7,39;9,92;9,38;7,68;7,02;87,42;84,17;86,00;273,67;5,47;2,83
26/05/2024;0;1014,06;999,28;1013,88;7933,70;10,96;7,60;11,21;10,70;8,04;7,30;82,46;78,50;80,21;144,79;4,77;2,68
27/05/2024;15,2;1008,11;999,28;1007,97;2289,60;13,13;11,80;13,32;12,91;11,94;11,52;92,08;90,75;91,79;129,13;5,96;3,11
28/05/2024;4;1005,84;999,28;1005,49;3565,70;11,20;8,85;11,62;10,86;9,31;8,42;87,58;83,38;85,67;285,83;10,13;5,24
29/05/2024;0,4;1011,79;999,28;1011,55;10326,10;12,95;10,90;13,37;12,41;11,38;10,50;89,96;87,04;88,13;281,96;3,96;2,28
30/05/2024;0,2;1011,80;999,28;1011,61;9879,60;12,27;10,15;12,90;11,75;10,70;9,63;88,92;85,29;87,38;118,25;2,98;1,53
31/05/2024;0,4;1011,15;999,28;1010,98;7797,00;11,12;9,63;11,56;10,70;9,99;9,29;91,88;89,38;90,83;92,00;4,81;2,74
01/06/2024;0,2;1007,08;999,28;1006,88;12373,40;14,47;10,87;14,88;13,82;11,25;10,39;82,92;79,04;80,67;70,00;4,35;2,34
02/06/2024;0;1004,48;999,28;1004,34;12116,50;18,95;12,90;19,64;18,06;13,38;12,45;72,83;65,71;68,88;90,00;3,69;1,90
03/06/2024;20,8;1010,82;999,28;1010,20;6833,70;13,64;10,43;14,45;13,33;11,06;10,07;83,83;77,96;81,58;181,00;5,12;2,28
04/06/2024;0;1012,80;999,28;1012,68;10286,00;11,69;8,70;12,08;11,23;9,03;8,28;84,25;80,63;82,54;100,33;5,90;3,33
05/06/2024;0;1007,69;999,28;1007,55;10612,30;14,88;12,26;15,27;14,33;12,52;11,87;86,71;83,33;84,96;90,79;4,53;2,64
06/06/2024;0,2;1006,11;999,28;1005,94;10752,20;18,00;15,47;18,43;17,44;15,81;15,06;87,79;84,67;86,08;118,04;2,85;1,62
07/06/2024;0,2;1007,18;999,28;1006,98;11581,50;19,86;16,98;20,55;19,22;17,60;16,48;86,83;82,67;84,79;139,63;2,25;1,30
08/06/2024;0;1006,63;999,28;1006,53;10376,10;19,54;16,48;20,07;19,03;16,90;16,07;85,50;81,21;83,42;86,50;3,66;2,38
09/06/2024;0,2;1000,33;999,28;1000,22;11066,90;21,74;16,20;22,20;21,03;16,74;15,83;76,42;71,88;73,21;136,25;4,30;2,00
10/06/2024;0;1000,35;999,28;999,97;8837,60;22,86;16,64;23,86;22,21;17,02;16,18;71,38;64,38;68,79;231,08;3,84;1,73
11/06/2024;0;1006,02;999,28;1005,75;3550,90;17,12;15,36;17,37;16,94;15,58;15,17;90,29;88,38;89,58;92,50;7,24;4,20
12/06/2024;0;1003,45;999,28;1003,36;11244,60;21,26;17,33;21,66;20,64;17,78;16,89;83,29;78,67;80,50;99,67;4,08;2,23
13/06/2024;0;999,03;999,28;998,92;10192,10;22,30;15,14;22,91;21,72;15,56;14,79;66,75;61,75;64,33;51,33;3,99;2,05
14/06/2024;0;996,62;999,28;996,40;11555,80;24,77;13,88;25,32;23,98;14,58;13,33;56,54;51,25;53,33;147,63;5,70;2,45
15/06/2024;7,6;1000,95;999,28;1000,45;1839,30;22,20;15,36;22,84;21,91;15,63;14,95;70,29;65,33;68,88;190,38;7,18;3,45
16/06/2024;70;1003,43;999,28;1002,95;618,80;17,17;16,14;17,32;17,09;16,30;16,05;94,04;93,17;93,63;103,46;8,87;4,87
17/06/2024;0,2;999,96;999,28;999,70;2584,60;17,55;16,24;17,68;17,43;16,40;16,13;92,71;91,63;92,13;137,00;3,68;1,75
18/06/2024;0;997,80;999,28;997,48;8766,20;18,30;16,30;18,60;17,98;16,54;15,95;89,92;86,83;88,58;120,96;4,22;2,14
19/06/2024;102,4;999,40;999,28;998,72;1697,70;17,99;16,60;18,21;17,83;16,80;16,48;92,46;90,79;91,71;78,33;7,08;3,41
20/06/2024;2,2;1004,90;999,28;1004,53;2777,10;17,51;16,18;17,71;17,33;16,40;16,03;92,67;91,13;91,96;111,33;5,44;3,08
21/06/2024;47,6;1004,06;999,28;1003,59;1603,10;17,85;16,25;17,97;17,64;16,35;16,13;91,58;89,96;90,58;77,29;7,03;3,23
22/06/2024;0;997,43;999,28;997,32;11339,40;21,06;16,23;21,59;20,35;16,67;15,78;77,75;72,38;74,83;65,25;4,38;2,41
23/06/2024;6,6;994,54;999,28;994,06;7952,80;22,83;17,34;23,72;22,18;17,85;16,80;76,00;67,42;72,21;256,67;4,61;1,73
24/06/2024;1;1004,35;999,28;1003,69;5094,40;14,75;11,09;15,30;14,56;11,90;10,76;81,88;76,88;79,21;151,17;5,38;2,62
25/06/2024;0;1011,10;999,28;1010,73;9232,80;10,48;6,44;11,08;10,13;6,93;6,14;78,79;74,25;76,88;128,88;6,95;4,03
26/06/2024;13,8;1004,90;999,28;1004,43;4396,40;11,49;10,06;11,75;11,28;10,33;9,69;91,79;89,00;90,96;209,92;6,19;2,76
27/06/2024;0,4;1002,67;999,28;1002,50;12904,10;11,34;7,56;11,79;10,73;8,10;7,06;82,54;77,79;79,63;287,75;4,62;2,35
28/06/2024;0;998,73;999,28;998,29;11132,10;13,29;8,99;13,99;12,63;9,62;8,41;79,38;72,88;76,13;223,29;5,63;3,00
29/06/2024;0;1008,50;999,28;1008,13;13266,00;8,75;3,25;9,33;8,32;3,78;2,76;72,58;66,67;69,71;275,33;8,31;4,60
30/06/2024;0;1011,22;999,28;1011,03;13649,50;6,38;0,67;6,93;5,78;1,25;0,03;73,00;66,75;69,63;294,79;5,08;2,93
01/07/2024;0;1009,26;999,28;1009,02;13570,00;8,07;2,24;8,75;7,21;2,93;1,46;73,83;66,54;69,92;255,58;2,95;1,35
02/07/2024;0;1006,08;999,28;1005,95;13335,00;11,25;6,38;11,82;10,33;6,85;5,63;77,33;70,96;74,04;90,58;3,48;2,15
03/07/2024;0;1001,99;999,28;1001,71;5688,80;15,80;10,94;16,46;15,26;11,43;10,40;76,67;69,46;73,46;253,46;3,19;1,56
04/07/2024;0;1003,60;999,28;1003,16;2520,50;12,35;9,20;12,67;12,21;9,53;8,89;82,63;78,83;81,08;101,88;5,90;3,14
05/07/2024;6;1009,14;999,28;1008,58;1153,00;10,57;9,25;10,76;10,49;9,48;9,14;92,04;91,08;91,63;92,96;3,13;1,41
06/07/2024;0,2;1013,65;999,28;1013,39;13094,60;7,73;4,83;8,22;7,25;5,38;4,36;85,46;81,33;83,25;124,25;4,41;2,44
07/07/2024;0;1010,90;999,28;1010,60;3701,40;8,98;5,96;9,15;8,64;6,18;5,60;83,33;79,63;81,58;152,71;4,25;2,13
08/07/2024;0,2;1012,61;999,28;1012,43;6265,40;8,95;5,75;9,35;8,69;6,14;5,45;82,63;78,88;80,88;182,13;2,94;1,25
09/07/2024;0;1011,99;999,28;1011,85;7951,40;7,28;2,57;7,62;6,94;3,13;2,00;75,67;69,67;72,75;145,58;4,23;2,05
10/07/2024;23,6;1007,15;999,28;1006,97;3418,00;7,61;6,58;7,75;7,40;6,66;6,30;93,42;92,25;93,25;215,17;3,63;2,00
11/07/2024;2,2;1009,15;999,28;1008,70;3227,80;9,26;7,94;9,44;9,13;8,14;7,80;92,33;90,88;91,54;264,38;2,53;1,12
12/07/2024;1;1017,71;999,28;1017,30;10762,90;9,95;6,86;10,36;9,49;7,33;6,40;84,79;79,88;82,04;218,75;3,50;1,46
13/07/2024;1,2;1017,84;999,28;1017,58;4019,50;9,89;7,52;10,08;9,68;7,67;7,20;86,33;83,50;85,33;121,04;3,04;1,44
14/07/2024;27;1013,26;999,28;1012,97;2630,40;12,32;11,06;12,44;12,12;11,23;10,86;92,79;91,71;92,04;128,96;7,54;4,24
15/07/2024;0,2;1016,15;999,28;1015,95;11484,20;14,10;10,36;14,44;13,73;10,79;10,17;81,54;77,71;79,33;117,58;6,85;3,99
16/07/2024;0;1013,90;999,28;1013,76;6889,70;15,03;12,92;15,32;14,73;13,08;12,64;88,54;85,54;87,42;93,92;7,54;4,05
17/07/2024;0;1011,22;999,28;1011,08;5554,10;14,73;13,39;15,20;14,48;13,80;13,13;92,46;90,46;91,75;204,75;4,49;2,38
18/07/2024;0,2;1009,83;999,28;1009,63;9620,00;13,28;11,78;13,68;12,77;12,13;11,31;92,17;90,04;91,04;104,04;4,12;2,25
19/07/2024;0,4;1010,43;999,28;1010,15;12386,20;15,35;13,00;15,76;14,73;13,29;12,52;88,71;85,50;87,04;93,75;5,03;2,88
20/07/2024;0;1012,29;999,28;1012,08;3489,40;14,03;12,25;14,44;13,82;12,61;12,06;90,13;87,71;89,17;88,79;6,23;3,50
21/07/2024;0;1008,11;999,28;1007,90;11886,50;16,69;13,40;17,10;16,18;13,72;13,06;84,83;80,38;82,38;129,17;4,20;1,93
22/07/2024;0;1009,28;999,28;1009,04;13058,30;17,29;14,89;17,88;16,63;15,40;14,33;88,42;84,58;86,67;203,75;2,87;1,51
23/07/2024;0,4;1009,62;999,28;1009,49;12171,80;18,50;15,07;19,12;17,88;15,65;14,57;84,13;80,00;81,88;95,25;3,48;2,17
24/07/2024;0;1007,97;999,28;1007,84;13878,40;19,96;14,80;20,55;19,34;15,30;14,41;77,17;72,29;74,46;80,71;4,16;2,41
25/07/2024;0;1004,54;999,28;1004,30;9926,50;19,78;13,18;20,63;19,07;13,68;12,67;70,04;62,46;66,79;192,54;3,93;1,67
26/07/2024;0;1005,18;999,28;1004,94;9951,30;17,33;14,54;17,86;16,92;14,91;14,19;85,67;81,92;84,17;95,63;5,42;3,38
27/07/2024;0;1004,84;999,28;1004,60;5339,30;16,07;14,82;16,30;15,84;15,03;14,60;93,04;91,42;92,42;83,17;4,61;2,68
28/07/2024;4,6;1007,18;999,28;1006,77;1639,60;15,70;14,72;15,98;15,55;15,00;14,55;94,46;93,58;93,96;104,17;5,08;2,79
29/07/2024;13,4;1013,43;999,28;1012,95;4001,30;11,39;9,50;11,76;11,21;9,95;9,28;89,83;87,04;88,25;152,25;5,59;2,55
30/07/2024;0;1015,41;999,28;1015,29;8179,70;10,41;7,31;10,88;9,94;7,70;6,92;83,92;79,71;81,83;105,96;6,25;3,45
31/07/2024;0,2;1009,63;999,28;1009,50;14601,90;14,30;10,39;14,77;13,68;10,80;9,93;81,46;76,92;79,08;93,33;5,00;3,08
01/08/2024;0;1005,68;999,28;1005,55;12718,40;18,79;13,47;19,25;18,13;13,78;13,12;74,79;69,88;72,17;80,96;6,37;3,62
02/08/2024;0;1002,38;999,28;1002,25;14157,80;21,18;15,25;21,71;20,58;15,57;14,84;72,46;67,75;70,21;71,21;6,32;3,44
03/08/2024;0;998,40;999,28;998,18;10124,80;23,60;13,26;24,18;22,77;13,85;12,81;58,21;52,29;54,71;170,67;6,32;2,35
04/08/2024;11,6;1005,28;999,28;1004,68;772,20;17,08;15,07;17,68;16,93;15,37;14,75;89,25;85,63;88,58;110,42;6,22;3,20
05/08/2024;3;1005,13;999,28;1004,88;10267,80;17,18;15,64;17,42;16,80;15,86;15,34;91,96;90,08;91,00;85,63;6,00;3,35
06/08/2024;25,2;1002,41;999,28;1001,82;3165,60;18,55;17,45;18,74;18,39;17,59;17,31;93,67;92,79;93,33;77,29;7,39;3,40
07/08/2024;22,2;1000,37;999,28;999,79;1422,60;16,55;15,46;16,84;16,44;15,69;15,35;94,13;92,08;93,29;212,17;5,26;2,32
08/08/2024;2,6;1002,43;999,28;1002,00;3503,30;13,63;12,08;14,02;13,48;12,51;11,92;91,92;89,13;90,42;262,75;5,27;2,55
09/08/2024;0;1008,61;999,28;1008,28;6840,30;9,86;5,25;10,23;9,55;5,72;4,83;75,63;70,46;73,13;285,17;10,42;5,53
10/08/2024;0;1009,61;999,28;1009,47;14879,70;11,05;6,72;11,53;10,56;7,23;6,33;78,58;73,29;75,88;275,67;6,87;3,49
11/08/2024;0,2;1005,84;999,28;1005,63;16420,30;11,26;5,49;11,79;10,64;6,12;4,92;74,17;68,33;71,00;300,88;6,54;3,72
12/08/2024;0;1010,06;999,28;1009,60;16031,70;9,90;2,70;10,60;9,19;3,26;1,93;65,92;58,13;62,29;270,63;8,12;4,29
13/08/2024;0;1013,10;999,28;1012,93;17276,10;8,68;2,92;9,29;8,00;3,68;2,18;73,96;66,92;70,13;191,50;3,85;1,93
14/08/2024;0;1008,45;999,28;1008,33;17237,70;11,46;5,67;12,13;10,65;6,14;4,98;73,88;67,38;70,75;103,63;3,12;1,86
15/08/2024;0;1004,82;999,28;1004,67;14696,50;14,82;9,75;15,46;14,07;10,13;9,20;76,33;70,33;73,71;101,13;3,48;2,21
16/08/2024;0;1002,61;999,28;1002,42;12536,90;17,37;13,43;18,03;16,76;13,96;12,89;81,04;76,25;78,75;104,33;3,82;2,33
17/08/2024;0;1003,76;999,28;1003,48;3155,60;15,08;13,30;15,35;14,81;13,41;13,05;90,04;87,88;89,33;87,42;7,04;3,94
18/08/2024;0;1001,97;999,28;1001,82;7144,60;17,54;16,00;17,72;17,25;16,15;15,82;91,96;90,33;91,04;96,50;5,35;3,24
19/08/2024;2,8;1000,98;999,28;1000,51;7411,00;19,32;17,77;19,85;18,86;18,31;17,35;92,38;89,54;90,83;141,25;4,72;2,37
20/08/2024;10,4;1007,37;999,28;1006,80;1997,50;16,43;15,40;16,61;16,36;15,60;15,33;94,25;93,21;93,67;108,38;8,27;4,37
21/08/2024;0;1000,66;999,28;1000,46;14768,50;19,87;15,88;20,31;19,19;16,18;15,45;82,21;77,46;79,71;102,29;7,98;4,39
22/08/2024;13,4;999,02;999,28;998,35;812,30;17,97;16,58;18,38;17,77;16,98;16,32;92,50;90,38;91,58;191,88;4,54;1,82
23/08/2024;0,2;1004,33;999,28;1003,57;5617,10;12,38;9,77;12,90;12,11;10,28;9,47;86,21;82,54;84,50;259,54;6,46;2,98
24/08/2024;0;1010,57;999,28;1010,07;15961,80;10,77;5,41;11,44;10,09;6,18;4,78;75,04;67,71;71,08;227,46;4,99;2,28
25/08/2024;0;1014,94;999,28;1014,70;14906,50;9,69;4,13;10,33;9,10;4,69;3,68;72,96;66,96;70,00;283,17;7,35;4,08
26/08/2024;0;1014,90;999,28;1014,73;18636,70;9,25;4,46;9,90;8,43;4,93;3,79;76,46;70,67;73,46;283,58;4,68;2,44
27/08/2024;0;1013,93;999,28;1013,67;19146,70;11,12;6,62;11,84;10,40;7,16;5,97;78,50;71,92;75,46;177,21;3,21;1,73
28/08/2024;0;1012,68;999,28;1012,44;11068,50;12,83;10,27;13,17;12,35;10,55;9,84;86,67;83,21;85,17;92,46;7,21;4,09
29/08/2024;0;1008,62;999,28;1008,43;5413,70;14,69;12,23;15,03;14,33;12,48;11,92;86,83;83,83;85,54;98,21;4,26;2,32
30/08/2024;0;1008,05;999,28;1007,77;12714,40;16,15;13,60;16,56;15,60;13,94;13,13;87,29;83,79;85,58;102,75;6,28;3,57
31/08/2024;0;1004,42;999,28;1004,20;8296,60;18,63;15,43;18,92;18,36;15,63;15,23;83,13;80,79;81,92;104,75;8,12;4,65
01/09/2024;1,2;1004,36;999,28;1003,99;15972,60;15,38;10,83;16,10;15,05;11,49;10,64;77,33;73,08;75,00;271,83;10,99;5,94
02/09/2024;0;1004,34;999,28;1004,19;12361,90;14,27;9,99;14,78;13,85;10,35;9,58;78,17;73,17;76,08;254,88;6,26;2,98
03/09/2024;0;1000,85;999,28;1000,50;14616,70;15,20;11,81;15,65;14,57;12,20;11,33;84,29;80,33;82,13;180,79;4,79;2,57
04/09/2024;33,8;1004,84;999,28;1003,93;5402,00;14,38;12,16;14,98;14,05;12,50;11,80;88,42;83,96;86,83;132,71;7,92;3,92
05/09/2024;4,6;1010,63;999,28;1010,23;19381,00;13,55;8,93;14,02;13,05;9,63;8,37;79,58;74,46;76,29;254,38;3,52;1,40
06/09/2024;0;1005,35;999,28;1005,25;21212,20;13,15;8,17;13,83;12,46;8,76;7,61;76,71;70,67;73,88;85,33;5,49;3,33
07/09/2024;0;1000,90;999,28;1000,65;10989,80;16,50;13,46;16,91;15,95;13,69;12,96;84,46;80,63;82,92;107,54;3,74;2,17
08/09/2024;0;1003,93;999,28;1003,58;13818,70;17,73;14,45;18,18;17,36;14,86;14,18;83,21;79,79;81,63;91,04;7,40;4,44
09/09/2024;0,4;1002,60;999,28;1002,30;9910,90;19,41;17,22;19,78;18,98;17,45;16,93;88,96;85,92;87,50;85,25;9,15;4,79
10/09/2024;0;996,96;999,28;996,76;12658,60;21,48;18,66;21,96;20,96;18,95;18,25;86,42;82,88;84,79;182,17;4,05;2,32
11/09/2024;0;995,18;999,28;994,83;8846,50;21,74;18,63;22,45;21,29;19,21;18,30;85,42;80,92;83,25;120,54;4,42;2,80
12/09/2024;8;1001,64;999,28;1001,03;1352,50;16,90;15,35;17,12;16,78;15,53;15,18;91,33;89,50;90,58;103,29;9,03;4,92
13/09/2024;13,6;998,77;999,28;998,31;2735,90;16,65;15,75;16,89;16,44;15,96;15,56;94,71;93,88;94,38;197,79;4,21;2,05
14/09/2024;0,4;1003,90;999,28;1003,40;13180,00;18,10;15,40;18,53;17,70;15,90;15,13;87,58;83,71;85,08;241,79;5,74;2,96
15/09/2024;0,2;1010,95;999,28;1010,63;12989,70;14,43;10,86;15,05;13,92;11,42;10,43;82,46;77,33;80,08;95,79;6,83;3,85
16/09/2024;0;1011,23;999,28;1011,00;12692,00;16,27;12,46;16,99;15,75;12,92;11,98;81,13;75,96;79,00;126,38;3,49;1,73
17/09/2024;0;1009,76;999,28;1009,59;18296,10;17,25;13,23;17,74;16,76;13,79;12,76;82,04;76,75;79,33;91,63;6,18;3,49
18/09/2024;0;1005,19;999,28;1004,99;20308,50;18,58;12,47;19,20;18,00;13,04;11,95;72,46;66,96;69,79;96,21;5,64;2,95
19/09/2024;0;998,81;999,28;998,70;16376,20;20,25;14,66;20,62;19,59;15,00;14,23;74,58;70,21;72,04;82,42;6,81;3,90
20/09/2024;45,4;997,60;999,28;996,48;8429,20;21,37;15,77;22,25;20,84;16,44;14,80;75,63;65,79;71,46;204,46;8,18;3,19
21/09/2024;0;1002,51;999,28;1002,30;12775,90;19,54;16,39;20,13;19,15;16,78;16,00;84,71;79,54;82,58;87,04;4,40;2,38
22/09/2024;0;997,77;999,28;997,54;17524,00;22,23;18,77;22,59;21,62;18,97;18,29;83,92;79,92;82,08;86,04;6,40;3,62
23/09/2024;0,4;997,25;999,28;996,64;5672,50;22,91;19,96;23,42;22,64;20,40;19,79;85,33;82,13;83,63;108,00;7,21;3,95
24/09/2024;1,8;998,53;999,28;998,00;5446,60;20,58;18,06;20,81;20,31;18,25;17,88;87,04;84,17;85,63;96,46;10,70;6,01
25/09/2024;14,4;998,05;999,28;997,15;3871,90;20,05;18,41;20,29;19,86;18,57;18,28;91,29;89,25;90,42;98,25;9,53;4,89
26/09/2024;62,4;1000,76;999,28;999,78;2228,30;18,56;17,45;18,78;18,46;17,66;17,32;93,92;92,42;93,33;183,33;7,79;3,38
27/09/2024;2,4;1004,89;999,28;1004,61;20925,50;19,08;14,88;19,73;18,61;15,37;14,18;81,42;75,38;78,58;210,58;4,56;2,17
28/09/2024;0;1006,00;999,28;1005,73;22494,70;18,74;13,60;19,31;18,18;14,20;12,85;78,00;71,75;74,96;91,79;5,29;2,98
29/09/2024;0;1003,34;999,28;1003,17;23567,60;20,17;15,03;20,77;19,40;15,54;14,35;77,88;71,54;74,96;88,88;5,13;2,97
30/09/2024;0;996,86;999,28;996,69;21436,20;23,49;16,88;24,06;22,62;17,43;16,18;71,83;65,50;68,42;86,88;5,13;2,80
01/10/2024;51,2;994,63;999,28;993,66;990,50;22,40;17,65;23,20;21,91;18,10;17,31;80,00;73,17;77,13;107,79;7,94;3,40
02/10/2024;0,2;999,13;999,28;998,50;11932,80;18,85;15,52;19,46;18,46;16,18;15,14;84,38;79,54;81,96;168,25;4,58;2,24
03/10/2024;0;1009,53;999,28;1009,08;25389,00;15,35;7,95;16,08;14,81;9,11;7,15;68,46;59,83;63,58;118,50;5,69;2,96
04/10/2024;0;1010,33;999,28;1010,15;21936,20;15,18;9,74;15,80;14,42;10,20;9,08;74,83;68,79;72,08;120,25;5,81;3,28
05/10/2024;0;1006,24;999,28;1006,07;25206,50;18,33;11,99;18,96;17,65;12,66;11,31;72,88;66,08;69,63;114,08;6,50;3,49
06/10/2024;0,2;1004,80;999,28;1004,47;21878,10;19,13;14,35;19,80;18,61;14,85;13,91;78,04;73,00;75,71;108,04;7,15;4,13
07/10/2024;3,4;1001,95;999,28;1001,64;4143,40;18,02;15,82;18,25;17,84;15,97;15,54;87,79;85,00;87,04;88,71;7,68;3,98
08/10/2024;6,2;1000,34;999,28;999,78;3101,00;18,60;17,49;18,75;18,44;17,69;17,35;93,83;92,92;93,33;107,29;4,56;2,20
09/10/2024;0,2;1005,19;999,28;1004,78;8169,50;18,25;15,16;18,57;18,04;15,49;14,97;84,13;80,83;82,33;109,29;11,19;6,38
10/10/2024;0,6;1002,02;999,28;1001,85;5728,00;17,60;15,52;17,82;17,38;15,73;15,34;88,71;86,67;87,79;96,25;10,10;5,85
11/10/2024;1,8;995,22;999,28;994,99;8090,00;19,73;17,45;20,08;19,33;17,74;17,12;88,79;85,42;87,13;216,25;4,02;1,97
12/10/2024;0,2;1002,51;999,28;1001,94;23560,10;21,05;15,60;21,82;20,35;16,63;14,96;78,21;70,92;74,00;196,46;4,80;2,19
13/10/2024;0;1009,01;999,28;1008,73;24021,30;19,60;13,82;20,32;18,96;14,38;13,29;74,33;67,92;71,38;94,04;8,28;4,86
14/10/2024;0;1008,00;999,28;1007,81;21185,00;21,04;15,72;21,54;20,51;16,10;15,29;75,88;70,83;73,33;94,67;6,57;3,71
15/10/2024;15;1003,00;999,28;1002,45;4430,60;19,43;16,63;19,85;19,09;16,91;16,36;86,00;81,79;84,17;149,13;6,51;2,89
16/10/2024;0,2;1002,60;999,28;1002,40;20359,70;20,80;16,87;21,48;20,30;17,50;16,38;82,46;77,75;80,08;244,75;3,92;1,80
17/10/2024;0;1002,11;999,28;1001,88;26658,30;19,82;14,28;20,63;19,20;15,23;13,62;77,21;70,17;73,54;101,38;5,80;3,13
18/10/2024;0;1003,55;999,28;1003,16;10915,70;18,09;14,14;18,52;17,70;14,50;13,66;80,88;75,92;78,71;97,33;4,50;2,43
19/10/2024;0,4;1003,20;999,28;1003,00;22697,80;19,51;15,00;20,06;18,93;15,53;14,52;80,04;75,25;77,38;105,04;5,70;3,16
20/10/2024;0;1001,30;999,28;1001,07;27495,00;21,20;15,50;21,80;20,63;15,91;14,98;75,00;69,50;72,38;94,46;8,22;4,72
21/10/2024;0;1001,96;999,28;1001,71;26762,50;23,81;16,80;24,50;23,00;17,44;16,31;71,83;65,96;68,42;125,58;5,40;2,81
22/10/2024;0;1001,82;999,28;1001,60;25522,80;26,99;19,67;27,90;26,23;20,28;18,96;70,42;63,04;67,08;141,29;4,27;2,12
23/10/2024;4,4;998,70;999,28;998,49;10194,10;23,01;19,25;23,65;22,60;19,61;18,92;81,88;76,96;80,08;112,25;6,77;3,86
